ARID,ESTAB_ARID,UPRN,ADDRESS_TYPE,ESTAB_TYPE,ADDRESS_LEVEL,ABP_CODE,ORGANISATION_NAME,ADDRESS_LINE1,ADDRESS_LINE2,ADDRESS_LINE3,TOWN_NAME,POSTCODE,LATITUDE,LONGITUDE,OA,LSOA,MSOA,LAD,REGION,HTC_WILLINGNESS,HTC_DIGITAL,TREATMENT_CODE,FIELDCOORDINATOR_ID,FIELDOFFICER_ID,CE_EXPECTED_CAPACITY
DDR190314000508690694,DDR190314000870484385,99571254599,HH,Household,U,RD04,,904 Treating Uniprotkb Alley,,,Debug Town,SX7 6YK,146.558023,61.517597,E91263769,E87162296,E89552429,N22221142,N47715003,2,1,HH_2LEFN,,,
DDR190314000441819341,DDR190314000286954192,40491752148,HH,Household,U,RD02,,281 Lead Promote Lane,,,Dubai City,EJ1 6KX,-154.831985,-32.148406,N80601928,W59151464,N47566310,W35725183,W84819953,4,5,HH_2LEFN,,,
DDR190314000637546630,DDR190314000318189205,67313227909,HH,Household,U,RD05,,759 Czech Budget Alley,,,Note Village,TF5 6WI,-159.919847,11.466368,W54919820,W99818518,E57342147,E54068643,N59841398,5,3,HH_2LEFN,,,
DDR190314000891877999,DDR190314000898858840,24709183861,HH,Household,U,RD02,,922 Mortgages Grain Avenue,,,Commonly Hamlet,YD7 6TZ,-41.462467,-145.561135,N95384332,E15456175,N32352722,E92208353,W32665721,4,3,HH_2LEFN,,,
DDR190314000635464971,DDR190314000929868748,47997920454,HH,Household,U,RD04,,807 Edmonton Incentive Road,,,Sing City,FS3 3EV,-92.232357,118.207001,W93086179,E70113482,E92461458,W39692774,W31811764,3,2,HH_2LEFN,,,
DDR190314000676440515,DDR190314000428047292,18695302623,HH,Household,U,RD02,,102 Hazards Witnesses Street,,,Damage Village,KI4 6MW,128.185527,93.171572,E87619687,E88205010,W70923421,E17507184,N86312523,3,1,HH_2LEFN,,,
DDR190314000931112932,DDR190314000367333199,95355634008,HH,Household,U,RD05,,967 Rabbit Streaming Way,,,Argued Village,FB5 9WX,-68.730214,104.449411,W87296236,N14018911,E41545326,W74812091,W48374141,2,5,HH_2LEFN,,,
DDR190314000222705169,DDR190314000897550721,93143758655,HH,Household,U,RD05,,806 Aurora Tube Way,,,Ethical Town,YN9 5JL,-167.852283,-160.45247,N70528639,W80779538,W76191077,E94056897,E93320515,3,2,HH_2LEFN,,,
DDR190314000367050034,DDR190314000135838801,96141617453,HH,Household,U,RD03,,456 Beginner Definitely Street,,,Detail Town,UB1 2OO,20.286869,138.890907,W14897174,E38143117,E80625821,N57349081,W27997603,5,3,HH_2LEFN,,,
DDR190314000190229811,DDR190314000550482419,72274107095,HH,Household,U,RD05,,818 Seen Putting Road,,,Seal City,BJ1 1ZK,170.19509,112.503981,N92665432,N26941986,W55072147,W92062223,E67796579,2,3,HH_2LEFN,,,
DDR190314000286406004,DDR190314000316552859,93669901225,HH,Household,U,RD03,,930 Charm Susan Way,,,Removing Hamlet,SD1 2EE,-9.404832,-75.938767,W80522305,N39470141,W55653523,N37697023,W55439433,2,5,HH_2LEFN,,,
DDR190314000253050138,DDR190314000442224808,29218314495,HH,Household,U,RD04,,178 Injured Fireplace Lane,,,Preventing Town,MJ2 4MJ,-30.592303,-8.841693,N98207706,E63764181,W22535577,E43203504,E42145465,4,1,HH_2LEFN,,,
DDR190314000331942453,DDR190314000806838631,18748976458,HH,Household,U,RD05,,612 Robot Chief Street,,,Among City,WO2 4ES,63.39543,69.213515,W81500724,W65247485,W72698437,E62829575,W83597279,2,2,HH_2LEFN,,,
DDR190314000444788483,DDR190314000745575091,47486037136,HH,Household,U,RD06,,952 Kenya Cheaper Road,,,Admin Hamlet,RV5 4LA,167.316254,-140.979644,W66177180,W21839715,N22906325,E60825267,N48960350,5,3,HH_2LEFN,,,
DDR190314000270394638,DDR190314000572860655,46163430984,HH,Household,U,RD02,,710 Trusted Lancaster Lane,,,Possibility Town,DT8 9KR,-3.802541,172.829581,E14413316,W63497067,W88978788,N32903236,W43098558,3,2,HH_2LEFN,,,
DDR190314000770230463,DDR190314000293602924,87853980755,HH,Household,U,RD05,,196 Alive Buyer Lane,,,Accepts City,YR9 8CU,73.617842,91.484621,W62170144,E48856660,N96722680,E96742593,N48884528,3,5,HH_2LEFN,,,
DDR190314000767408853,DDR190314000918215220,57972600619,HH,Household,U,RD03,,667 Metal Until Lane,,,Additions Hamlet,EL2 5WR,-141.525802,-157.197559,N65506601,E86567970,E81709624,W63437211,E13553387,3,4,HH_2LEFN,,,
DDR190314000381634649,DDR190314000242399142,89639326742,HH,Household,U,RD02,,163 Fuel Modern Avenue,,,Paypal Town,MD4 6AX,171.868926,51.829448,W94483756,E15030616,N20724208,W52861096,E93065289,1,1,HH_2LEFN,,,
DDR190314000745705676,DDR190314000151922830,62464123386,HH,Household,U,RD04,,115 Subsidiary Supporters Lane,,,Activity Village,OD9 1TJ,-169.306746,161.724006,E93917415,N97629021,N86638324,W98178307,N83816009,4,3,HH_2LEFN,,,
DDR190314000663622885,DDR190314000969996126,68942728165,HH,Household,U,RD05,,266 Prepare Shoppers Avenue,,,Shaft Village,SP5 4QA,-63.272331,91.79542,E96099187,W95209586,E31478581,W55094450,W56312239,1,2,HH_2LEFN,,,
DDR190314000505885422,DDR190314000835440577,73032451275,HH,Household,U,RD03,,220 Gospel Arrangements Avenue,,,Functional Village,LT9 3ZV,31.402184,-104.558402,N91916958,N76695834,N26364018,W24685175,W15751942,4,3,HH_2LEFN,,,
DDR190314000640159120,DDR190314000543657902,32431942408,HH,Household,U,RD03,,307 Offline Locally Avenue,,,Chair Town,SW2 3LV,-90.544551,119.651671,W95225503,E71821711,W92744526,W75084630,W27413317,1,2,HH_2LEFN,,,
DDR190314000793140640,DDR190314000144002792,31587218900,HH,Household,U,RD04,,230 Genome Catherine Avenue,,,Lovers Hamlet,LC5 7OH,131.479082,132.17280,W88986235,E66755135,N77078801,E52736234,N31079962,1,4,HH_2LEFN,,,
DDR190314000239417089,DDR190314000270303625,57570684160,HH,Household,U,RD04,,257 Cole Bucks Way,,,Shipped Town,CX6 1YH,17.227280,179.290065,E10563424,N42872848,E47063197,W85044602,E51410598,3,2,HH_2LEFN,,,
DDR190314000784080892,DDR190314000605548126,28898360567,HH,Household,U,RD05,,926 Sports Rank Street,,,Lion City,PQ6 2NI,114.73433,-161.254793,E34107366,W15559788,W32725165,E64544387,N94713476,3,2,HH_2LEFN,,,
DDR190314000990702023,DDR190314000447418309,32610372856,HH,Household,U,RD04,,997 Curriculum Namely Alley,,,Stand Hamlet,WQ8 1NF,108.624788,-128.51670,E80198900,N42404569,N70712054,N93034753,E23950021,4,2,HH_2LEFN,,,
DDR190314000902117237,DDR190314000445705121,59052835496,HH,Household,U,RD03,,590 Facilitate Criterion Passage,,,Contributing City,NP5 7AD,-76.703827,77.965567,E79221578,E53249932,N62728951,N79638616,W80509190,4,4,HH_2LEFN,,,
DDR190314000746224851,DDR190314000655379334,17583913350,HH,Household,U,RD05,,134 Lose Generally Passage,,,Dictionaries Town,GI4 7CW,67.748894,29.246769,W22321998,E76666833,E35176549,E86497852,W65415779,5,5,HH_2LEFN,,,
DDR190314000768681428,DDR190314000146940843,40194556225,HH,Household,U,RD06,,785 Scientist Operations Road,,,Bryant Town,MJ3 7IO,-52.83823,-159.860265,E98953998,E15600234,N98112576,E46971926,N48417228,2,5,HH_2LEFN,,,
DDR190314000313911105,DDR190314000391826056,16096204061,HH,Household,U,RD03,,182 Powder Mediawiki Street,,,Projected Town,CS3 7LY,129.828022,81.988947,W18626254,E95688589,W88933842,E63542136,W64153807,3,1,HH_2LEFN,,,
DDR190314000352629412,DDR190314000731205781,95961903327,HH,Household,U,RD06,,361 Notifications Navigate Passage,,,Friendship Town,HS7 5GR,-153.211264,172.480410,N92196663,W13797960,E19914826,E90616241,E25018331,5,4,HH_2LEFN,,,
DDR190314000436521440,DDR190314000785164117,65003395112,HH,Household,U,RD05,,75 Organizer Defence Way,,,Buck Town,KD4 1XY,-89.584226,-107.348862,E81321462,E30004123,N74040567,N56662625,W36530548,5,4,HH_2LEFN,,,
DDR190314000835470400,DDR190314000193063402,38763692062,HH,Household,U,RD03,,869 Reed Tied Way,,,Gabriel Village,WB4 8MM,152.232922,106.426000,N33657596,W78519410,N20597628,W36964571,W15090272,2,1,HH_2LEFN,,,
DDR190314000401963115,DDR190314000256829271,47806003177,HH,Household,U,RD06,,480 Democracy Falling Street,,,Jersey Town,MS2 7OP,-62.170236,111.601946,W46558020,E86989692,E28281322,E27289302,N37619831,1,5,HH_2LEFN,,,
DDR190314000964300299,DDR190314000702244725,92959281655,HH,Household,U,RD05,,155 Network Encryption Lane,,,Specifications Village,TN4 6GY,-97.868615,-52.405722,N98150908,E84216238,W68592724,W85317679,N85796654,5,5,HH_2LEFN,,,
DDR190314000658064492,DDR190314000795146127,45774889499,HH,Household,U,RD04,,281 Syracuse Constitutes Passage,,,Feet Village,EV7 6BO,8.514247,33.254972,N95609017,W29125703,E30018008,E29169413,W65595479,4,5,HH_2LEFN,,,
DDR190314000643290618,DDR190314000668045384,81989580556,HH,Household,U,RD04,,699 Yearly Crap Alley,,,Colombia Village,RU9 9JE,146.156491,59.183507,E63770229,N12276057,E10064250,N23353116,W88231872,3,1,HH_2LEFN,,,
DDR190314000210825051,DDR190314000874282992,39778445051,HH,Household,U,RD05,,428 Daily Grade Passage,,,Planner Town,PO2 9KH,26.666897,72.82200,W84631907,E84069203,W20115963,N66878056,N31026238,4,2,HH_2LEFN,,,
DDR190314000944795176,DDR190314000374069445,34061462445,HH,Household,U,RD05,,695 Element Britannica Passage,,,Exceed City,XH2 3XT,-74.584019,-162.610769,W78116527,E36175587,N37550478,W93388066,N60869959,1,3,HH_2LEFN,,,
DDR190314000234555772,DDR190314000550318541,79301422557,HH,Household,U,RD04,,146 Burden Convert Avenue,,,Raised City,VD7 8OE,80.817165,116.238784,E17644926,E52876598,N53571742,W29716890,N56760228,4,4,HH_2LEFN,,,
DDR190314000622481659,DDR190314000212564795,12387346971,HH,Household,U,RD06,,659 Sending Strip Road,,,Voters Hamlet,XU6 6EU,-3.370773,99.178488,W28860091,N10135048,N66096820,E63968421,N53784691,5,2,HH_2LEFN,,,
DDR190314000585461148,DDR190314000676113819,13716220379,HH,Household,U,RD03,,48 Location Potato Way,,,Sciences Village,SV3 6WV,-118.938084,-123.559774,N24366483,E31255108,E52881777,E54584652,W12638395,5,1,HH_2LEFN,,,
DDR190314000998786898,DDR190314000198000414,93618921720,HH,Household,U,RD06,,193 Belgium Conclusion Alley,,,Checks Town,TB4 1EA,-135.395412,-31.738943,N43157795,W99924448,W38541862,E88900520,E31763465,1,3,HH_2LEFN,,,
DDR190314000320835912,DDR190314000932471646,73584530122,HH,Household,U,RD02,,967 Electronic Corresponding Way,,,Dept Town,DP2 2YM,161.952449,-113.927594,W43769748,W44854233,E49979539,W19938585,N11342494,3,1,HH_2LEFN,,,
DDR190314000629450480,DDR190314000275213613,64916117171,HH,Household,U,RD05,,928 Manufacturer Childhood Way,,,Tied City,JJ7 8MH,136.457051,-12.507855,N36396197,W79924556,N26732301,N50011470,E44943595,4,2,HH_2LEFN,,,
DDR190314000684043638,DDR190314000163494218,46986384678,HH,Household,U,RD05,,812 Engaging Howard Alley,,,Belfast Town,LR3 7LX,91.749811,-61.990754,E33026568,W69431676,W36673249,N94579055,E15679830,5,5,HH_2LEFN,,,
DDR190314000940574728,DDR190314000935050772,48526538946,HH,Household,U,RD03,,65 Catalyst Devon Lane,,,Sullivan Town,BX7 8EZ,9.938708,46.831607,W58234003,W25876703,E27266858,E36658332,E63211996,5,5,HH_2LEFN,,,
DDR190314000101252786,DDR190314000320655644,78466740982,HH,Household,U,RD05,,889 Infant Tobacco Passage,,,Sophisticated Town,NN2 9OE,117.177248,-7.362219,W97264982,N92554252,E72956619,W91612853,N74272414,2,4,HH_2LEFN,,,
DDR190314000910317320,DDR190314000228058212,52204969701,HH,Household,U,RD04,,627 Parents Riders Passage,,,Peru Village,RB2 7CT,-160.103669,-126.148048,E43801505,N83161976,W24794196,N39910938,W13817735,4,3,HH_2LEFN,,,
DDR190314000645335240,DDR190314000732197598,86186549479,HH,Household,U,RD06,,928 Japan Operational Street,,,Elvis Village,GI7 2LH,172.321599,93.591734,W39350824,N71600679,W21669761,N10695433,N10076324,2,4,HH_2LEFN,,,
DDR190314000336459522,DDR190314000343433320,87608293573,HH,Household,U,RD06,,750 Established Settle Avenue,,,Complications Village,QY4 9LI,-51.780751,-110.599590,N45953729,E88060228,W58383213,W96493791,W60409330,4,3,HH_2LEFN,,,
DDR190314000883185632,DDR190314000904902500,66479244808,HH,Household,U,RD03,,604 Demonstrates Refrigerator Road,,,Dive Hamlet,HG2 3AL,-8.492243,-2.520437,W44849195,N33201027,N67288743,W37020352,E73327093,2,3,HH_2LEFN,,,
DDR190314000437685024,DDR190314000297909184,38119011007,HH,Household,U,RD06,,529 Premier Associates Street,,,Self Town,MC8 8VW,-79.774792,79.515976,N58280992,E54839964,W57974788,W88658803,W82411445,4,4,HH_2LEFN,,,
DDR190314000820070643,DDR190314000366148646,63919715849,HH,Household,U,RD05,,229 Wear Running Alley,,,Fragrances City,ZH1 4YV,-159.399563,-65.678723,E52397592,N34813481,E39721655,N11110381,E38192152,3,1,HH_2LEFN,,,
DDR190314000141019259,DDR190314000466841995,82405483920,HH,Household,U,RD04,,416 Investigated Grove Passage,,,Ends City,JM4 7FS,-169.456537,-133.218130,W52836359,E25139707,E22382821,E67411363,N44028071,5,3,HH_2LEFN,,,
DDR190314000252181641,DDR190314000885960968,73180482480,HH,Household,U,RD06,,133 Challenging Obvious Way,,,Amongst Town,YV2 1MM,111.341518,93.147364,E85130809,E20914139,N72401173,E62711836,E71690519,3,5,HH_2LEFN,,,
DDR190314000498987834,DDR190314000446397682,92794278110,HH,Household,U,RD03,,711 Sheriff Complimentary Avenue,,,Decorating City,XE3 7PH,-81.555530,-79.638551,W55844721,W19264441,E24321347,N90029900,N43797266,4,2,HH_2LEFN,,,
DDR190314000964952336,DDR190314000687955754,86730782405,HH,Household,U,RD04,,220 Transexuales Wild Way,,,Ongoing Village,RN5 5UO,50.299895,-68.758870,W72771222,E27992627,N65812018,E76425104,N59866728,5,5,HH_2LEFN,,,
DDR190314000988412121,DDR190314000557230715,92798067468,HH,Household,U,RD04,,786 Came Liked Lane,,,Aluminium Town,BS7 7BO,-156.213904,81.869976,N39173973,E55330027,E14831854,N21511185,W96143458,3,3,HH_2LEFN,,,
DDR190314000387172677,DDR190314000343941497,74554233394,HH,Household,U,RD06,,236 Showing Survey Lane,,,Selective Hamlet,PK2 2TU,-104.688930,-164.481806,E11188068,W63291649,N76484853,W88391746,N34259758,4,3,HH_2LEFN,,,
DDR190314000480850660,DDR190314000892922505,18911351659,HH,Household,U,RD05,,728 Accordance Complimentary Passage,,,Saddam Town,SA4 3MD,162.982912,-153.828838,N12632805,N77361070,E34441304,W10591481,E11753008,2,5,HH_2LEFN,,,
DDR190314000666102477,DDR190314000909555955,86053781181,HH,Household,U,RD02,,900 Thinks Arrow Road,,,Considerations City,JE1 7HK,119.305637,-41.223538,N39514881,N74677273,W17967955,N91604444,E19621643,3,2,HH_2LEFN,,,
DDR190314000172267594,DDR190314000295896862,68059827960,HH,Household,U,RD06,,358 Held Steven Avenue,,,Involve City,YB8 5DU,144.851737,-176.759527,E67153180,N16138440,N91347905,E30213310,N22765262,4,2,HH_2LEFN,,,
DDR190314000837392746,DDR190314000769643202,98669394534,HH,Household,U,RD03,,550 Every Result Street,,,Asked Town,HB1 6ES,162.991152,-4.125989,N58446386,W96494288,N40207419,W77356679,W79179248,1,3,HH_2LEFN,,,
DDR190314000898391708,DDR190314000903998747,63763062613,HH,Household,U,RD03,,590 Held Trains Road,,,Coat Town,MF1 7YS,166.391453,99.589354,W86666448,E89524907,W11844584,E59235953,E46859666,5,1,HH_2LEFN,,,
DDR190314000106503947,DDR190314000176381608,49811477833,HH,Household,U,RD04,,544 Chief Older Way,,,Provisions Hamlet,UN2 2YF,105.699823,144.388282,N11772175,E20811141,E60438639,N53146776,N66723553,4,5,HH_2LEFN,,,
DDR190314000258927303,DDR190314000180277623,43071437989,HH,Household,U,RD06,,22 Alone East Alley,,,Linux City,HK9 7RI,51.71369,65.321856,N94035701,E71575361,N61389763,N60635982,N88409622,5,2,HH_2LEFN,,,
DDR190314000905413019,DDR190314000218732530,87007494639,HH,Household,U,RD02,,746 Affected Burner Passage,,,Finish Town,BZ7 9ML,-104.213329,-177.727606,N41452876,N19447253,E93574119,E29295093,E18844229,1,4,HH_2LEFN,,,
DDR190314000711550094,DDR190314000150987080,32646479807,HH,Household,U,RD05,,843 Mold Charging Alley,,,Equity Village,RV5 9XW,51.698072,-146.870890,N14743857,N79027048,E22747327,E23775972,E77072240,3,3,HH_2LEFN,,,
DDR190314000475050594,DDR190314000428276785,98584443173,HH,Household,U,RD05,,511 Uniprotkb Comm Avenue,,,Fighter Village,PS3 2DR,-55.160542,27.501475,N71200844,E69155310,E66295131,W82214703,E85608950,3,2,HH_2LEFN,,,
DDR190314000327405540,DDR190314000592376239,53858672587,HH,Household,U,RD05,,978 Confirm Drove Alley,,,Worm City,FY3 6KS,79.119875,-45.435287,E97533851,E88401293,N85590109,E91711023,N83965771,2,4,HH_2LEFN,,,
DDR190314000318448991,DDR190314000749482120,13124765421,HH,Household,U,RD06,,977 Behavior Seasons Street,,,Whole Hamlet,HZ5 6MW,24.303603,-94.502503,N94456493,N89642539,W80259123,W79649691,E33689771,1,5,HH_2LEFN,,,
DDR190314000475648051,DDR190314000382699403,20619319906,HH,Household,U,RD05,,225 Swingers Botswana Lane,,,Bonus Hamlet,GR3 7NH,-53.234063,21.744940,N40453359,N12716724,N93064082,E33671959,W45465200,3,5,HH_2LEFN,,,
DDR190314000105756630,DDR190314000810791645,78556981376,HH,Household,U,RD06,,478 Hosted Danish Alley,,,Thomas Village,TW2 8TV,123.55537,-40.688069,N46806659,W90443280,W17256976,E74522721,E83861765,4,3,HH_2LEFN,,,
DDR190314000249120305,DDR190314000847718798,33654452277,HH,Household,U,RD02,,331 Sagem Headlines Avenue,,,Horizon Town,HG2 6RD,169.24740,-112.707664,N83875115,W29411755,W66130106,N64764355,W48810716,4,4,HH_2LEFN,,,
DDR190314000294836007,DDR190314000863850654,74400901938,HH,Household,U,RD05,,694 Tracker Subsection Lane,,,Cats Village,AD3 5GC,160.102858,85.152437,N94837910,W41600177,N74603420,E84912938,W53247109,1,4,HH_2LEFN,,,
DDR190314000121943432,DDR190314000635605848,82904030940,HH,Household,U,RD05,,362 Troy Among Alley,,,Packages Town,RN1 3KT,118.35172,100.429973,E64411560,W83751390,E68170479,E75743492,W46804737,4,1,HH_2LEFN,,,
DDR190314000976471528,DDR190314000859214059,75808590351,HH,Household,U,RD02,,229 Karen Cross Road,,,Progressive Hamlet,GF6 2ST,161.275831,79.995618,N30137672,N81060379,W55588296,W78432182,N57095341,5,4,HH_2LEFN,,,
DDR190314000836091622,DDR190314000436357729,54805636303,HH,Household,U,RD02,,279 Lived Water Street,,,Bands City,OZ2 9DX,-93.691309,-44.111362,W64240350,W23077314,E85909925,N58663514,W14236701,5,2,HH_2LEFN,,,
DDR190314000898124079,DDR190314000594930641,83072395653,HH,Household,U,RD02,,139 Midi Validity Lane,,,Boats Village,BN8 3NB,64.727571,-136.882611,E44316041,N17672820,E68617629,W34425987,W38922988,4,1,HH_2LEFN,,,
DDR190314000710226517,DDR190314000818870090,17230092941,HH,Household,U,RD04,,458 Marilyn Buddy Street,,,Options Town,YF1 3YE,104.668351,-177.532689,N99144469,W94547179,W77430954,E63334756,N42839345,3,4,HH_2LEFN,,,
DDR190314000421513608,DDR190314000607388029,71199050296,HH,Household,U,RD06,,632 Tribute Extent Way,,,Thinking City,PJ7 1JM,-96.828631,-66.632890,N34961470,E40109847,W58894955,N63143344,N83958895,2,5,HH_2LEFN,,,
DDR190314000189311252,DDR190314000780249324,34500947500,HH,Household,U,RD05,,288 Continent Referral Passage,,,Relationships Village,GO8 4YM,-176.797566,-160.12191,N99588857,N86408458,W20824465,E29450929,E15385884,2,1,HH_2LEFN,,,
DDR190314000408638479,DDR190314000212504458,49302789333,HH,Household,U,RD05,,671 Conducting Accurately Lane,,,Views Town,BO3 8KG,2.464626,-42.690649,E55758868,N90551280,W68256597,E47791732,W71673739,3,5,HH_2LEFN,,,
DDR190314000456921725,DDR190314000212035249,52816628101,HH,Household,U,RD06,,979 Representatives Tested Avenue,,,Reaction Town,FG7 3BZ,122.542129,89.584854,N63243168,W42224729,N47927464,E74361252,N19201172,5,3,HH_2LEFN,,,
DDR190314000785461306,DDR190314000407107036,60002071964,HH,Household,U,RD05,,465 Poly Dealing Lane,,,Adjustments Hamlet,ZN7 1WE,8.649277,104.379993,N71359918,W23638887,W40349256,W37405493,N37003093,2,1,HH_2LEFN,,,
DDR190314000824998041,DDR190314000999403498,67955514436,HH,Household,U,RD02,,215 Degrees Isolation Lane,,,Chronicles City,MS5 4CH,8.157366,-93.821804,W65974469,W79080978,N10602627,W74940156,N13724401,2,4,HH_2LEFN,,,
DDR190314000840345032,DDR190314000553352800,26076015493,HH,Household,U,RD04,,447 Surplus Xbox Alley,,,Effectiveness Village,KF7 9OI,169.411141,31.222775,E25575442,N84544864,W83370869,N63147581,W76580430,4,3,HH_2LEFN,,,
DDR190314000960699326,DDR190314000671569153,94952582300,HH,Household,U,RD02,,176 Shaft Underground Passage,,,Savannah Town,QL1 6VS,74.198896,15.240497,W47538762,N59384676,E70365200,E12276235,E92241134,1,5,HH_2LEFN,,,
DDR190314000172735470,DDR190314000384349450,17809745931,HH,Household,U,RD04,,595 Funny Specialists Road,,,Cleveland City,RR9 6KI,63.378562,-159.916663,E23871823,E19166046,N57376387,W58673555,E61170370,1,3,HH_2LEFN,,,
DDR190314000540453547,DDR190314000318374385,50703889534,HH,Household,U,RD06,,324 Typing Kennedy Way,,,Tops Hamlet,QK3 7AH,-5.161970,-172.600941,E88851916,E75993345,E31238514,E90093320,N17586950,1,4,HH_2LEFN,,,
DDR190314000169469141,DDR190314000222648164,16154162479,HH,Household,U,RD03,,683 Returning Cite Road,,,Acts Hamlet,WR6 1GG,-43.512331,31.799851,N34420556,W23678822,E65072384,N24277525,E22216807,4,2,HH_2LEFN,,,
DDR190314000105434525,DDR190314000608875525,70315694563,HH,Household,U,RD06,,603 Disposal Bingo Road,,,Wholesale Town,PP8 1VT,9.144640,-130.431482,N77081624,N78231459,W11169384,N43408697,N23703664,1,3,HH_2LEFN,,,
DDR190314000926858559,DDR190314000569615214,32683339104,HH,Household,U,RD04,,407 Sluts Experts Way,,,Cuisine Village,OX5 9QI,-140.794893,114.203377,W12752059,W67065858,N61253878,E90302837,N71793033,4,3,HH_2LEFN,,,
DDR190314000250661944,DDR190314000184018636,36335637722,HH,Household,U,RD02,,404 Chargers Declaration Lane,,,Crossing Town,WN6 3LJ,4.765671,-7.864274,E66889356,E99542364,N71050992,W38279123,E22395361,5,5,HH_2LEFN,,,
DDR190314000466872091,DDR190314000206712518,81418457801,HH,Household,U,RD04,,978 Transition Posters Way,,,Expansion City,YR5 4BG,-143.303654,-25.298349,E82111999,E31719499,N54407863,W96083303,N13597722,5,4,HH_2LEFN,,,
