UPRN,ESTAB_UPRN,ADDRESS_TYPE,ESTAB_TYPE,ADDRESS_LEVEL,ABP_CODE,ORGANISATION_NAME,ADDRESS_LINE1,ADDRESS_LINE2,ADDRESS_LINE3,TOWN_NAME,POSTCODE,LATITUDE,LONGITUDE,OA,LSOA,MSOA,LAD,REGION,HTC_WILLINGNESS,HTC_DIGITAL,TREATMENT_CODE,FIELDCOORDINATOR_ID,FIELDOFFICER_ID,CE_EXPECTED_CAPACITY,CE_SECURE,PRINT_BATCH
35766922366,33706079622,HH,Household,U,RD06,,861 Watch Satisfy Avenue,,,Convent Village,HL7 8FX,-36.3806,-104.9666,E29908255,E69523781,E49951743,E90564183,E90703902,5,3,HH_LF3R2E,,,0,0,56
90257154973,92576058471,HH,Household,U,RD05,,143 Tamale Tidiness Road,,,Rummage City,WU1 3OA,-79.5256,-84.4416,E46891519,E33147199,E50612163,E14293022,E84961814,3,4,HH_LF3R2E,,,0,0,50
17802087076,57780238819,HH,Household,U,RD05,,621 Handled Conjuror Alley,,,Halogen City,PJ7 9XC,-105.7253,90.9039,E47872097,E53744670,E51242516,E53480859,E27542272,4,2,HH_LF3R2E,,,0,0,40
92025023937,76513846446,HH,Household,U,RD02,,515 Traction Obstruct Way,,,Sturdily Village,HT9 2HW,141.9109,-164.6185,E34308274,E90684289,E93512504,E22309463,E58060274,4,1,HH_LF3R2E,,,0,0,66
55642490863,12324444343,HH,Household,U,RD02,,637 Poison Dilation Passage,,,Hesitant Town,DR8 3KE,-165.2243,-17.6529,E16058424,E54143323,E42890445,E99280993,E29593701,2,4,HH_LF3R2E,,,0,0,93
98992150871,69135320303,HH,Household,U,RD02,,422 Subplot Pardon Avenue,,,Annex Town,SE4 8DM,145.9315,-51.9855,E58363957,E63686977,E92568621,E46303373,E22701412,1,1,HH_LF3R2E,,,0,0,92
92553602854,92427315563,HH,Household,U,RD02,,685 Silenced Deskbound Lane,,,Urban Village,QR9 5SJ,145.5885,140.5510,E57794016,E79948687,E44141197,E52298011,E51659912,1,2,HH_LF3R2E,,,0,0,46
35984778227,79892763428,HH,Household,U,RD04,,918 Glance Thread Avenue,,,Vicinity Hamlet,NO6 9HZ,-113.5927,48.9999,E61573978,E48865900,E27002953,E19120449,E15844639,3,3,HH_LF3R2E,,,0,0,49
76327374151,99942945805,HH,Household,U,RD04,,226 Sullen Panoramic Alley,,,Silk Hamlet,KZ5 3BU,53.4132,-26.6311,E92410273,E70256399,E63354181,E61565480,E25784998,3,5,HH_LF3R2E,,,0,0,36
33575277448,50255702293,HH,Household,U,RD02,,554 Dining Reply Lane,,,Colony Village,PA3 9MW,56.8143,-8.7884,E69854976,E34768000,E48397337,E31257681,E58399612,3,5,HH_LF3R2E,,,0,0,87
81365624569,72711799310,HH,Household,U,RD03,,530 Swimsuit Fantastic Passage,,,Monotone Village,YG7 3FD,-111.2094,143.4390,E70017750,E38874310,E65998580,E78997010,E64876658,2,4,HH_LF3R2E,,,0,0,54
63893011071,52323278843,HH,Household,U,RD05,,992 Trusting Enable Street,,,Operative Village,YN8 1TI,-124.5333,102.5609,E56424586,E47848744,E33543982,E44893709,E74279013,2,3,HH_LF3R2E,,,0,0,95
89464148740,44650553309,HH,Household,U,RD03,,338 Ungraded Walrus Alley,,,Unease Town,OL9 8UG,-174.6871,134.2173,E36582786,E36259384,E25134158,E92458541,E12192437,1,4,HH_LF3R2E,,,0,0,84
21894925346,52383476658,HH,Household,U,RD06,,539 Track Sectional Street,,,Applause Village,HW7 2QP,74.1332,32.1349,E10044715,E48639690,E73811670,E88851167,E14895846,3,2,HH_LF3R2E,,,0,0,60
70576690908,68526280532,HH,Household,U,RD03,,374 Extenuate Dilation Passage,,,Starry City,QA8 4ZM,-98.1478,-21.9829,E19985454,E57014255,E56798433,E71474566,E40359748,2,5,HH_LF3R2E,,,0,0,43
35530359377,72755031537,HH,Household,U,RD02,,161 Hefty Heaving Lane,,,Ravishing Hamlet,VI2 5FQ,73.7352,-16.4208,E54087733,E84620450,E53759986,E79203039,E56376836,4,2,HH_LF3R2E,,,0,0,42
62690316499,57033225563,HH,Household,U,RD05,,453 Giddiness Cataract Alley,,,Reptile Town,TA4 2MK,37.9894,114.6684,E62759791,E31363452,E28771446,E47116480,E83182282,5,2,HH_LF3R2E,,,0,0,14
89360734677,26063265878,HH,Household,U,RD06,,715 Wieldable Thus Passage,,,Rendering City,KS7 6UB,120.7014,-62.8245,E68876153,E76765087,E26515301,E52742267,E65487947,4,3,HH_LF3R2E,,,0,0,35
67769114097,56731641516,HH,Household,U,RD02,,574 Bronze Obstruct Street,,,Disarm City,YC9 1XL,-165.8888,16.2705,E46019766,E31232692,E67954408,E68048180,E16727336,1,4,HH_LF3R2E,,,0,0,57
73567253381,68835160404,HH,Household,U,RD04,,330 Sector Untie Lane,,,Barrier Village,QU7 4BG,-118.1847,81.5127,E22799002,E81224780,E38271236,E99338860,E33372143,1,2,HH_LF3R2E,,,0,0,93
46581368647,98485789497,HH,Household,U,RD04,,988 Crewless Swimming Street,,,Easiness Town,IS1 2VW,-106.5312,96.1661,E31651106,E63177274,E97411596,E31196759,E77614462,2,4,HH_LF3R2E,,,0,0,84
36674829052,44220794223,HH,Household,U,RD02,,781 Glimpse Secluded Avenue,,,Thyself City,MU4 5MO,178.1698,-97.9593,E37368860,E98698874,E63510322,E71858608,E69297441,3,3,HH_LF3R2E,,,0,0,58
17959947775,54819006902,HH,Household,U,RD06,,886 Riverside Citrus Passage,,,Repacking Hamlet,NX9 8ND,121.1627,-168.3049,E85389818,E71645865,E64103083,E63501018,E61680849,4,2,HH_LF3R2E,,,0,0,45
17699835940,96565945661,HH,Household,U,RD05,,833 Spearman Refrain Way,,,Deodorize Town,EY1 9ST,-38.2330,144.8672,E21562562,E66442808,E25236627,E44617893,E48077257,3,2,HH_LF3R2E,,,0,0,6
79872335366,74162807121,HH,Household,U,RD06,,907 Embattled Reprocess Street,,,Smirk Hamlet,LL7 9YV,151.5102,156.4449,E31962181,E46669171,E77037040,E45828773,E48268270,3,3,HH_LF3R2E,,,0,0,1
45688833944,66237828909,HH,Household,U,RD03,,669 Voyage Vocalist Avenue,,,Spokesman Town,XN6 4VN,135.2837,-66.2430,E85721886,E95875001,E27606032,E98867080,E20298127,1,4,HH_LF3R2E,,,0,0,93
56831686201,42656194433,HH,Household,U,RD05,,231 Appendage Resonant Alley,,,Plasma City,ID1 2RU,-41.8845,150.2260,E70025012,E21379381,E46155707,E52061706,E64522819,1,5,HH_LF3R2E,,,0,0,68
63079905468,97301318870,HH,Household,U,RD04,,868 Cufflink Wad Street,,,Smudgy Village,LA7 3FA,-81.7199,57.8775,E11710927,E29925465,E23044055,E14910691,E25935999,2,5,HH_LF3R2E,,,0,0,55
72107616373,64055182945,HH,Household,U,RD04,,32 Neglector Pureness Avenue,,,Scrooge Town,LA9 2TT,-78.9969,14.9602,E90253441,E63129148,E84867811,E48212185,E54344667,2,2,HH_LF3R2E,,,0,0,59
61144782961,68811889242,HH,Household,U,RD04,,659 Perfectly Shorter Lane,,,Activate Hamlet,ZS5 7VZ,-172.1552,-173.2955,E11698056,E15475643,E98459962,E88408103,E27631790,5,4,HH_LF3R2E,,,0,0,79
71338868621,18922046709,HH,Household,U,RD02,,435 Shorter Lurk Road,,,Persevere City,LB8 3AT,-15.9542,-36.6018,E14794990,E58360483,E46049566,E68681775,E76661468,4,4,HH_LF3R2E,,,0,0,37
54962774492,36121402004,HH,Household,U,RD06,,267 Discourse Unaudited Road,,,Wheat Town,DD8 1VZ,-132.9351,-14.3678,E84422276,E37090331,E57486064,E12060852,E17513713,2,1,HH_LF3R2E,,,0,0,22
93325317108,79736621970,HH,Household,U,RD04,,53 Backward Catlike Street,,,Garnish City,NW4 8XG,63.2334,7.7916,E53029115,E89581560,E87151418,E17422280,E13765636,4,4,HH_LF3R2E,,,0,0,1
24970067870,82833383090,HH,Household,U,RD02,,403 Balancing Frolic Alley,,,Garter Town,RN3 2WN,-136.3961,-64.8077,E77970957,E86382198,E13556999,E71860898,E35780561,4,2,HH_LF3R2E,,,0,0,70
65092337396,64880571126,HH,Household,U,RD06,,693 Unpaved Yearling Way,,,Geiger City,YC8 1KO,-122.5661,-122.2326,E68505449,E27740717,E62646324,E43001494,E63228892,3,5,HH_LF3R2E,,,0,0,38
36248507150,52733704583,HH,Household,U,RD05,,862 Hash Boogeyman Alley,,,Regroup Village,HU9 7ZO,64.6094,166.7618,E30896562,E39460919,E47947793,E14810946,E60817614,5,1,HH_LF3R2E,,,0,0,8
33487688232,88888171386,HH,Household,U,RD02,,225 Grunt Dental Road,,,Body Village,ZA8 3SZ,-153.1938,25.5014,E81701526,E59275131,E72706848,E20455125,E13399265,3,4,HH_LF3R2E,,,0,0,47
86544363953,85134138655,HH,Household,U,RD02,,802 Uncolored Rockiness Passage,,,Relation Village,WM5 7VG,84.5197,-3.7704,E75736489,E94378374,E17421774,E42257337,E76259876,2,4,HH_LF3R2E,,,0,0,25
88038847459,97660451916,HH,Household,U,RD04,,242 Case Handsfree Passage,,,Gerbil Village,DM3 3EB,45.2301,-27.9778,E97063137,E20154834,E84794735,E38581226,E76710329,5,1,HH_LF3R2E,,,0,0,80
88172049156,47114130145,HH,Household,U,RD04,,527 Skirt Algebra Street,,,Unworn Hamlet,OP2 1IL,163.1047,-77.6663,E36221760,E97405957,E81502500,E27762183,E45795075,2,2,HH_LF3R2E,,,0,0,21
91154107331,68561481379,HH,Household,U,RD05,,974 Undercut Lather Lane,,,Each Hamlet,RB9 8RD,143.5650,145.8947,E52411824,E32826715,E94570500,E71460190,E11991092,1,1,HH_LF3R2E,,,0,0,44
77872715301,24435971086,HH,Household,U,RD04,,899 Bullseye Antidote Way,,,Deletion Village,IG6 2NA,138.9876,120.7414,E82520119,E11998050,E26736579,E81510299,E39418226,5,3,HH_LF3R2E,,,0,0,28
33816007488,37549564506,HH,Household,U,RD03,,944 Domain Covenant Way,,,Charger Hamlet,RU6 8UW,-81.2700,-41.3518,E41705430,E49544056,E82260951,E52616391,E31041954,1,2,HH_LF3R2E,,,0,0,87
52262129806,31547883257,HH,Household,U,RD02,,903 Powdered Crafter Lane,,,Sprinkler Village,QM9 5LB,89.5801,-162.3777,E71927733,E92652773,E84013164,E91343343,E15172373,1,1,HH_LF3R2E,,,0,0,71
38627920685,10378081728,HH,Household,U,RD03,,797 Reptile Tavern Avenue,,,Unedited Village,NF9 4UZ,-35.9169,-136.8331,W99783145,W51710715,W16001124,W75548729,W55110938,2,2,HH_LF3R2W,,,0,0,36
85788536907,44753870170,HH,Household,U,RD03,,87 Ranting Film Lane,,,Faceted Hamlet,XC4 4HQ,-104.7319,23.3377,W49238243,W28271410,W84898627,W89261339,W57508615,3,1,HH_LF3R2W,,,0,0,2
54107473455,54305486578,HH,Household,U,RD02,,735 Bash Marital Lane,,,Custard Village,TR4 8VI,165.7862,-51.7690,W31372210,W79051668,W97498185,W70157218,W67474178,3,2,HH_LF3R2W,,,0,0,13
39592205309,65681835200,HH,Household,U,RD06,,243 Unit Vertigo Street,,,Footsie Hamlet,PV7 6PF,76.2374,38.7893,W87620583,W29361998,W48558549,W42924363,W10334032,5,3,HH_LF3R2W,,,0,0,31
51167840372,29343359935,HH,Household,U,RD02,,29 Spouse Glazing Lane,,,Imprecise City,EX8 3VD,170.4299,63.3898,W89603099,W79190451,W38606311,W59995819,W78913738,3,3,HH_LF3R2W,,,0,0,83
96894026845,44461396503,HH,Household,U,RD06,,220 Override Omnivore Lane,,,Math Town,WI7 1PA,-87.6114,146.9972,W24761980,W85615378,W40211260,W64377326,W42641208,1,4,HH_LF3R2W,,,0,0,39
10919028651,87176540077,HH,Household,U,RD04,,599 Debunk Street Way,,,Strainer City,TO3 9RO,154.7190,-128.6899,W66679919,W10375454,W54653727,W63571924,W62347864,4,3,HH_LF3R2W,,,0,0,95
82227500582,96438049804,HH,Household,U,RD04,,757 Destitute Skyrocket Avenue,,,Lilac Town,SE2 4WB,124.2596,-177.3895,W76594896,W50030686,W98465059,W52447784,W78720116,2,4,HH_LF3R2W,,,0,0,17
11334001413,11353495539,HH,Household,U,RD02,,648 Unreeling Raffle Alley,,,Quicken Town,VI4 7YL,104.8564,-47.7149,W32445810,W56058315,W59716541,W78955382,W71350817,2,5,HH_LF3R2W,,,0,0,2
38063894729,22455432691,HH,Household,U,RD03,,372 Perfected Expulsion Alley,,,Triumph City,YN9 9WC,20.8934,89.8331,W52716654,W32718197,W56374907,W52831552,W90133306,3,5,HH_LF3R2W,,,0,0,61
48319530869,42873334014,HH,Household,U,RD04,,402 Degrease Conjoined Avenue,,,Thumping City,QQ4 2PD,-1.6122,-12.5017,W25022607,W37396987,W42640727,W90980667,W10780232,5,5,HH_LF3R2W,,,0,0,5
40140748705,63396325643,HH,Household,U,RD05,,707 Bagged Lustrous Street,,,Celibate Village,BF6 1NX,69.7589,-43.7131,W55604475,W16217860,W17870328,W69858673,W86688244,4,4,HH_LF3R2W,,,0,0,8
54956540277,69955693066,HH,Household,U,RD05,,555 Village Rethink Way,,,Peroxide Hamlet,BK5 5BK,87.7479,26.5664,W37199458,W80294514,W88233576,W35862063,W66555544,5,1,HH_LF3R2W,,,0,0,56
88769619833,50701495074,HH,Household,U,RD05,,306 Clang Eaten Lane,,,Kosher City,YZ8 4RS,-159.2748,83.7958,W23871672,W49988566,W50736818,W58089387,W18980710,4,5,HH_LF3R2W,,,0,0,77
77481190259,46018417920,HH,Household,U,RD04,,956 Levers Nutrient Alley,,,Recycler Town,UY8 8NJ,151.1059,88.4357,W57316057,W34195103,W92413907,W13004123,W91569349,3,3,HH_LF3R2W,,,0,0,38
18234349543,42891376940,HH,Household,U,RD06,,190 Syndrome Carnivore Way,,,Violet Village,WH4 8KG,-54.9064,-166.6403,W61872414,W32916147,W97948728,W38937708,W25186654,1,1,HH_LF3R2W,,,0,0,30
18021533189,25149912392,HH,Household,U,RD04,,278 Starter Emboss Street,,,Asparagus Village,GE7 5RD,-151.4674,103.9641,W52164524,W32126568,W59214628,W33767556,W39573493,5,2,HH_LF3R2W,,,0,0,70
59696809604,21486979141,HH,Household,U,RD04,,865 Sprinkled Volley Passage,,,Resilient City,ZA8 9MQ,83.5002,155.8692,W27899886,W48971138,W58378598,W31468367,W90958414,5,3,HH_LF3R2W,,,0,0,25
97660446299,51922446738,HH,Household,U,RD05,,861 Massive Trimming Way,,,Baggy City,EJ5 3MR,71.7844,-152.7078,W10767954,W35046587,W43802774,W91812202,W26460704,3,1,HH_LF3R2W,,,0,0,59
23913708463,73670029460,HH,Household,U,RD06,,988 Quotation Arrival Alley,,,Statue City,XN9 5FG,-125.7897,112.9254,W75225816,W42969618,W29939669,W16111177,W49617812,3,4,HH_LF3R2W,,,0,0,36
15395667911,14492708436,HH,Household,U,RD06,,707 Creole Footpath Alley,,,Gloomily Town,PU7 4MF,-57.7381,-121.9972,W79847691,W29703509,W59956668,W76995696,W56870063,2,1,HH_LF3R2W,,,0,0,83
57439378146,66692628519,HH,Household,U,RD02,,488 Pretzel Humorist Passage,,,Backlit City,HP1 1TV,-66.1017,-92.9074,W81115222,W78981514,W53686465,W64598662,W26227865,3,4,HH_LF3R2W,,,0,0,12
46666157367,88645294116,HH,Household,U,RD04,,797 Uncut Rants Lane,,,Pardon Village,PC7 7PW,177.2401,-135.4649,W66956722,W43303001,W81824578,W61132292,W89879093,1,2,HH_LF3R2W,,,0,0,36
55249700017,14090811215,HH,Household,U,RD04,,370 Trash Blanching Avenue,,,Result Village,WR9 7VF,144.2020,-89.4847,W55049426,W40277365,W30697782,W44412890,W87280550,5,4,HH_LF3R2W,,,0,0,64
73304773031,91117789575,HH,Household,U,RD06,,659 Parish Tinsmith Avenue,,,Retiree Town,VM2 6EK,-76.6916,15.2057,W70411672,W20537232,W77999123,W63818090,W41636686,5,1,HH_LF3R2W,,,0,0,2
36409892937,10166343242,HH,Household,U,RD04,,58 Compound Parted Alley,,,Very Town,EV1 1EU,-34.3507,-139.5734,W16319380,W59008136,W84812380,W46480371,W21351006,5,1,HH_LF3R2W,,,0,0,80
92906781045,31400911734,HH,Household,U,RD04,,175 Otter Mango Lane,,,Chug Town,ZK9 7TV,-51.1328,142.9546,W58441128,W84448885,W59208821,W78791807,W94539582,1,1,HH_LF3R2W,,,0,0,57
39384223685,19021132314,HH,Household,U,RD04,,974 Unmoving Spokesman Alley,,,Retreat Village,EU3 7ZY,-111.8433,83.6473,W44301911,W59389868,W83606106,W20560839,W94980176,4,1,HH_LF3R2W,,,0,0,87
76587576232,36710105758,HH,Household,U,RD03,,756 Unlawful Unafraid Alley,,,Senator City,BC2 1IX,-20.8968,-81.4454,W26580860,W51858933,W47030016,W46625212,W81423343,4,3,HH_LF3R2W,,,0,0,2
63542747611,67033004700,HH,Household,U,RD04,,243 Map Aide Way,,,Surname City,LB9 5MH,153.6713,-36.4621,W90873589,W97309262,W65267672,W93559675,W33913998,2,4,HH_LF3R2W,,,0,0,74
60337778507,24038954606,HH,Household,U,RD03,,941 Safeguard Shower Avenue,,,Proponent Town,VJ4 8BB,-138.8546,16.5325,W68505079,W58856809,W53057057,W56101102,W31132226,5,4,HH_LF3R2W,,,0,0,28
74944839892,28359524342,HH,Household,U,RD02,,115 Unpeeled Uniquely Alley,,,Predefine City,DW6 9GS,103.7739,108.8165,W93513393,W65317936,W81192936,W28885582,W91760480,3,5,HH_LF3R2W,,,0,0,75
95525226629,90697813780,HH,Household,U,RD03,,427 Epidural Anchovy Road,,,Freemason Hamlet,DU3 9PZ,-147.9596,129.2089,W11845714,W43620433,W86428367,W98846922,W35740045,1,3,HH_LF3R2W,,,0,0,6
66454391849,11433046801,HH,Household,U,RD05,,247 Lifting Recreate Street,,,Battle Hamlet,MR8 8UN,-133.4582,136.3061,W70215950,W26163327,W41470291,W62215929,W72166180,3,4,HH_LF3R2W,,,0,0,63
51576243048,49091754963,HH,Household,U,RD04,,423 Dispose Chlorine Way,,,Paparazzi Town,NE5 2OI,34.1788,43.7147,W49685062,W49433449,W17443095,W32119240,W79714329,5,1,HH_LF3R2W,,,0,0,1
87742486477,62759766866,HH,Household,U,RD06,,217 Elves Unicycle Street,,,Equal Hamlet,QF3 9QL,-164.7728,-73.2403,W40991532,W91062985,W94733836,W94771599,W57703907,1,3,HH_LF3R2W,,,0,0,65
83851671570,33000991545,HH,Household,U,RD05,,718 Yesterday Retype Street,,,Untreated City,DY8 1WW,-59.2837,14.4075,W66091307,W81447390,W32563554,W64124321,W83742722,5,3,HH_LF3R2W,,,0,0,50
71670667016,35018273195,HH,Household,U,RD02,,21 Avoid Tricycle Road,,,External City,BF6 1PJ,91.1775,6.3726,W69083589,W11895922,W25354917,W47672715,W36012264,3,3,HH_LF3R2W,,,0,0,6
26619149646,79388253738,HH,Household,U,RD05,,238 Trodden Preschool Passage,,,Clambake Town,PP8 9WT,-117.6074,-122.5281,W85822611,W44368528,W85717289,W77553634,W32220777,3,5,HH_LF3R2W,,,0,0,37
62230688096,89688584327,HH,Household,U,RD02,,513 Egotism Upcoming Passage,,,Guacamole Village,FT3 3JS,-34.5353,-31.5851,W55053712,W13064602,W21678398,W90808182,W13403005,4,1,HH_LF3R2W,,,0,0,73
29519194114,11144430534,HH,Household,U,RD06,,17 Divinely Septic Road,,,Colonial Village,MW4 1IP,28.8286,-154.3841,W50146929,W59902372,W91944008,W29646734,W35070711,5,3,HH_LF3R2W,,,0,0,8
96459814458,21670069562,HH,Household,U,RD04,,628 Bouncing Rural Street,,,Exhale City,VZ6 2OQ,109.5654,26.1064,W57754137,W45000659,W36675378,W13369936,W12266275,1,2,HH_LF3R2W,,,0,0,27
39368999111,39712506301,HH,Household,U,RD02,,762 Uneven Brilliant Alley,,,Tarnish Village,MZ8 4WA,-113.6575,-118.2822,W21160075,W16906036,W84616292,W70045101,W63770818,1,5,HH_LF3R2W,,,0,0,10
76882314605,47524795933,HH,Household,U,RD03,,107 Deodorize Chowtime Lane,,,Tarnish Town,FO4 4WR,122.5759,-42.6286,W58611964,W18133379,W63228907,W83593888,W25586521,2,4,HH_LF3R2W,,,0,0,79
82155672529,26000621162,HH,Household,U,RD04,,204 Unharmed Marrow Avenue,,,Tributary City,UP1 1CG,60.2113,-20.6651,W38715263,W83771031,W98903513,W89022660,W95059880,2,2,HH_LF3R2W,,,0,0,37
11910439296,55587353556,HH,Household,U,RD03,,888 Gills Agonizing Road,,,Gains Hamlet,JK2 1UQ,134.4245,-134.7952,W71611173,W21148426,W52390522,W33926973,W97264057,5,5,HH_LF3R2W,,,0,0,19
53000585951,98838233249,HH,Household,U,RD05,,695 Bogus Gawk Avenue,,,Bucked Village,LK3 4UC,39.3394,-91.8785,W76384385,W94683933,W71237832,W32860985,W61427363,4,2,HH_LF3R2W,,,0,0,73
70165429764,42053791639,HH,Household,U,RD02,,667 Amaze Doormat Alley,,,Filler Town,PL5 1FI,-68.5741,135.5835,W11819095,W56686642,W97048878,W97460554,W98353668,3,3,HH_LF3R2W,,,0,0,62
77345298519,44274763636,HH,Household,U,RD03,,636 Shortage Unsigned Lane,,,Disrupt City,SG2 2II,32.1042,40.4114,W32022077,W24590153,W50421508,W26970507,W10686929,4,3,HH_LF3R2W,,,0,0,61
63490618019,94280378314,HH,Household,U,RD06,,54 Steerable Pound Lane,,,Affair Town,WJ6 3ZA,59.7397,-93.1815,W14882005,W83389785,W14999237,W38755143,W74809061,1,5,HH_LF3R2W,,,0,0,76
66284180784,54106858867,HH,Household,U,RD02,,713 Jugular Blurb Passage,,,Creed Town,JA8 9HZ,-52.1417,20.3284,W97837410,W50025870,W44000354,W55631757,W59178776,4,5,HH_LF3R2W,,,0,0,3
42314525336,40871799052,HH,Household,U,RD02,,998 Scone Wick Street,,,Dock Hamlet,FX7 6RV,47.8890,142.9186,W15050892,W59343670,W87376925,W92731854,W36167076,3,3,HH_LF3R2W,,,0,0,84
76798201501,47350405233,HH,Household,U,RD06,,897 Frisk Payroll Street,,,Expert Hamlet,DL3 5YH,61.8995,-67.2802,W93226187,W61894796,W92146683,W50056806,W41481807,4,5,HH_LF3R2W,,,0,0,17
38068756614,14184334713,HH,Household,U,RD05,,678 Pupil Coherence Way,,,Rearview City,IV5 5JG,167.2655,27.5740,W70325920,W16161858,W88216030,W71686157,W30491809,3,3,HH_LF3R2W,,,0,0,51
53890548312,62591885346,HH,Household,U,RD06,,17 Sneezing Unisexual Road,,,Wasabi Village,ZA4 9AI,-138.2445,-103.2143,W34565917,W36445977,W14386930,W38632963,W17706118,4,3,HH_LF3R2W,,,0,0,6
16106127813,13426251905,HH,Household,U,RD06,,897 Extent Abdominal Way,,,Jumbo Town,YJ6 3IC,-80.6199,-16.3976,W90775557,W15794194,W19981418,W40380387,W95957772,5,5,HH_LF3R2W,,,0,0,41
60979152347,37888216180,HH,Household,U,RD02,,928 Flight Confining Lane,,,Untying Town,WF1 7EL,51.4796,-63.6044,W58650705,W67367078,W24262693,W18103894,W77493824,3,2,HH_LF3R2W,,,0,0,77
11899262672,76247979914,HH,Household,U,RD06,,387 Reacquire Usage Alley,,,Rectangle Hamlet,XC6 7ZE,58.3719,-141.8476,W58875773,W94140608,W86568762,W71363673,W29216465,5,1,HH_LF3R2W,,,0,0,45
14814989242,84068388472,HH,Household,U,RD06,,907 Marbles Rogue Avenue,,,Awry City,QA7 6SM,-152.3518,156.7969,W48212053,W35748959,W69844837,W15753216,W67416215,4,1,HH_LF3R2W,,,0,0,49
18449737774,45410798766,HH,Household,U,RD03,,83 Leotard Relatable Street,,,Strobe Village,LL5 7KO,35.8745,149.2639,W38353029,W35462062,W64093066,W17034885,W18741805,3,5,HH_LF3R2W,,,0,0,61
37952296683,33888524207,HH,Household,U,RD05,,2 Lagged Freight Street,,,Hacker City,PU2 3TP,-67.7191,102.3096,W98479033,W55387698,W15270246,W72054369,W24591674,1,2,HH_LF3R2W,,,0,0,52
41867108507,65820985325,HH,Household,U,RD04,,51 Extruding Stricken Lane,,,Tying Town,FX3 1YU,-71.7344,9.1314,W11398887,W37339739,W67969400,W15049036,W69049947,1,4,HH_LF3R2W,,,0,0,72
76016852102,38626378373,HH,Household,U,RD02,,719 Primer Eraser Way,,,Snippet City,EA8 5LS,-67.6141,39.4714,W16676197,W24355332,W17102799,W61759576,W86589892,4,4,HH_LF3R2W,,,0,0,69
50376268468,31316516664,HH,Household,U,RD05,,319 Perm Chewing Lane,,,Skinhead City,LI7 5NV,41.6543,-21.3001,W94825553,W17389362,W55175106,W93027134,W50068194,4,5,HH_LF3R2W,,,0,0,54
62143383935,88490096151,HH,Household,U,RD04,,897 Pantomime Awhile Way,,,Footage City,UF3 6FK,-90.3634,138.9140,W75029889,W87249912,W67222522,W63562016,W57677200,2,2,HH_LF3R2W,,,0,0,92
12962276384,33912463284,HH,Household,U,RD05,,249 Entree Pediatric Passage,,,Gentleman Village,QF5 7CP,-69.1159,7.2122,W19676966,W16892243,W64569111,W68742211,W70903176,4,2,HH_LF3R2W,,,0,0,3
83006706197,62700471283,HH,Household,U,RD05,,251 Sandbox Cupped Street,,,Screen City,OK6 6NH,85.5903,-151.2744,W71281164,W38037296,W66103044,W43597239,W55737716,2,2,HH_LF3R2W,,,0,0,7
25063496840,39223810532,HH,Household,U,RD05,,511 Cache Reformat Passage,,,Marxism Village,CZ5 2MN,59.4875,-115.4695,W80426624,W70525408,W29886699,W83953863,W50034795,3,2,HH_LF3R2W,,,0,0,18
75566670348,24481226669,HH,Household,U,RD03,,5 Stadium Skirt Way,,,Defrost Town,DQ3 7MJ,-127.6831,25.3210,W26791772,W91178996,W34632603,W12551084,W64936997,1,3,HH_LF3R2W,,,0,0,6
93704434056,52342478982,HH,Household,U,RD05,,853 Everyone Chaste Road,,,Overdraft City,IU5 4SX,-143.7002,-20.5331,W28293950,W90703594,W22318693,W15917735,W72111061,3,1,HH_LF3R2W,,,0,0,92
81090986609,83490825279,HH,Household,U,RD06,,962 Shoplift Cruelty Lane,,,Strode City,JH9 3EL,33.1817,-31.9400,W55905809,W26465541,W62324128,W58002286,W34680293,5,1,HH_LF3R2W,,,0,0,3
24417780609,55098061538,HH,Household,U,RD02,,352 Bagged Crisped Passage,,,Tucking Village,DQ2 1CD,-34.3995,-96.2524,W52715976,W29359707,W84089069,W64820296,W91187411,5,5,HH_LF3R2W,,,0,0,65
29046014149,47250675048,HH,Household,U,RD02,,80 Depletion Sternum Avenue,,,Cardstock Town,OK9 5AV,-128.6401,-102.8860,W53344813,W63846552,W97057118,W70556970,W28506826,5,5,HH_LF3R2W,,,0,0,68
43434206415,76612557290,HH,Household,U,RD02,,386 Harmonize Jitters Lane,,,Unplanted City,TU5 1EA,66.7517,123.6085,W34463335,W27661759,W81312125,W34685388,W83640558,3,5,HH_LF3R2W,,,0,0,83
38193288249,62355541797,HH,Household,U,RD05,,46 Catsup Pogo Way,,,Outshine Village,VY8 4XF,4.4795,117.5799,W88841503,W59134424,W46858925,W53021283,W54437803,2,1,HH_LF3R2W,,,0,0,52
32708157414,95021381370,HH,Household,U,RD02,,869 Badly Drizzly Passage,,,Dandelion Village,ZR7 4OS,117.9237,-109.3992,W76985333,W41797538,W32045266,W13365860,W33409855,2,2,HH_LF3R2W,,,0,0,95
