UPRN,ESTAB_UPRN,ADDRESS_TYPE,ESTAB_TYPE,ADDRESS_LEVEL,ABP_CODE,ORGANISATION_NAME,ADDRESS_LINE1,ADDRESS_LINE2,ADDRESS_LINE3,TOWN_NAME,POSTCODE,LATITUDE,LONGITUDE,OA,LSOA,MSOA,LAD,REGION,HTC_WILLINGNESS,HTC_DIGITAL,TREATMENT_CODE,FIELDCOORDINATOR_ID,FIELDOFFICER_ID,CE_EXPECTED_CAPACITY,CE_SECURE,PRINT_BATCH
92824612859,61710863119,HH,Household,U,RD06,,968 Smartness Cradle Lane,,,Existing Village,SZ8 4UD,-115.3253,-118.7040,E43166461,W95105713,N29656306,N66150259,E72873751,1,4,HH_LF2R3AW,,,0,0,58
89731430382,79914375547,HH,Household,U,RD02,,38 Untainted Rickety Way,,,Sloppy Town,NX2 1NQ,-38.2963,141.4965,N51392157,N62389255,W15569251,N62415721,W85168516,3,1,HH_LF2R3AW,,,0,0,16
72151696070,40448946215,HH,Household,U,RD06,,505 Triceps Federal Street,,,Founding Hamlet,UL8 9YK,-8.4642,-30.9053,N90846658,W63046153,W51484819,W81604632,W63030423,3,3,HH_LF2R3AW,,,0,0,2
55776486736,68899040060,HH,Household,U,RD02,,645 Film Bouncing Street,,,County City,OR1 7SN,49.3634,-55.5116,W66115424,E52757188,W16660931,N28836924,N56745673,4,1,HH_LF2R3AW,,,0,0,41
75619509464,44431032785,HH,Household,U,RD03,,970 Litigator Scary Avenue,,,Volley Village,BD8 3EP,138.7409,-117.2298,W86639494,N25164564,E98388224,E45520303,N59751896,1,4,HH_LF2R3AW,,,0,0,52
99120145800,67807789361,HH,Household,U,RD05,,524 Shuffling Scion Alley,,,Jackal Town,OT6 3CO,169.2447,-100.5607,N49967054,W83400595,E24063523,W58271608,N48323968,1,4,HH_LF2R3AW,,,0,0,87
87646965679,83771892779,HH,Household,U,RD05,,10 Species Shadow Road,,,Tuition Town,OS6 1FV,83.8964,-68.4760,N31037056,W20516791,N52654589,N51154454,W27842062,4,5,HH_LF2R3AW,,,0,0,39
60505769540,56816491229,HH,Household,U,RD04,,473 Playback Swifter Way,,,Reformer Hamlet,KX5 6KO,-10.6150,147.7785,N66687031,E32099327,N71225905,W37311785,E69659722,4,3,HH_LF2R3AW,,,0,0,63
57209139300,79713435190,HH,Household,U,RD04,,304 Scoured Licking Street,,,Whooping Village,BC2 3EZ,129.8430,108.6567,N61311398,N24662491,E38112595,W28125981,N55380757,4,5,HH_LF2R3AW,,,0,0,57
37628216641,91364743619,HH,Household,U,RD02,,505 Astronaut Germproof Lane,,,Punctuate Town,GX3 8BN,-52.2218,116.1974,N81322852,W77912994,N31461654,E13779972,W88279509,5,4,HH_LF2R3AW,,,0,0,75
23466665640,63156788975,HH,Household,U,RD03,,654 Marigold Oblivious Avenue,,,Marshland City,PH6 4NW,-22.9856,126.7594,E78738941,W26571254,N42120847,W72517761,E78501012,5,1,HH_LF2R3AW,,,0,0,81
91728194320,42092023680,HH,Household,U,RD02,,37 Stitch Marbling Alley,,,Trespass Village,WQ9 1NY,165.1325,-9.4565,N14258864,E19530169,N23098881,W52667511,E44074570,4,1,HH_LF2R3AW,,,0,0,54
39379755140,46257540521,HH,Household,U,RD03,,823 Clapped Revivable Lane,,,Harmonica Village,GC5 7AU,176.1079,174.3968,W77045290,W81781699,N56583698,N73662583,N16412193,4,5,HH_LF2R3AW,,,0,0,21
43413029453,79904575220,HH,Household,U,RD05,,422 Revisit Skyward Lane,,,Motivator Village,CT8 6BL,178.3923,178.7944,W20169183,W60413549,E54147039,E90335632,E96764139,4,2,HH_LF2R3AW,,,0,0,45
76447503896,17087262834,HH,Household,U,RD03,,171 Mortuary Blooper Way,,,Operator Village,ZJ8 9QP,22.4465,-2.2717,W13795230,W10075453,E40992957,E12511639,W89818060,4,3,HH_LF2R3AW,,,0,0,68
75625706855,81237273613,HH,Household,U,RD02,,858 Exhume Snub Road,,,Dingbat Village,WQ5 6BY,-68.5409,50.6131,N63006348,N80159104,E17349747,W62034429,W86269626,5,2,HH_LF2R3AW,,,0,0,23
86803714145,93519373032,HH,Household,U,RD06,,88 Democrat Ditto Passage,,,Tarmac Hamlet,TK2 3SL,9.5312,-68.9936,N41126188,E84612937,W88749654,W22427257,N61422457,5,4,HH_LF2R3AW,,,0,0,26
34986823757,57522094715,HH,Household,U,RD04,,671 Moneywise Thinness Way,,,Onboard Town,KA6 8QD,72.5397,149.1728,N45352894,W40879477,E76597520,E41170149,E91347742,5,5,HH_LF2R3AW,,,0,0,4
76486700766,94266116201,HH,Household,U,RD04,,860 Mantra Washboard Passage,,,Ferment City,KW4 7JC,109.3521,-76.9513,W92621230,E29114829,E56692477,E79483803,W28685756,2,3,HH_LF2R3AW,,,0,0,12
71959608664,85098040659,HH,Household,U,RD06,,266 Lego Boat Alley,,,Turtle Village,YY6 4JU,-16.3729,141.6349,E60999834,E22079354,N53094952,N13840593,W18835740,3,1,HH_LF2R3AW,,,0,0,74
10713675734,55314542523,HH,Household,U,RD03,,653 Elite Garden Lane,,,Natural Hamlet,LU1 7TF,-60.9863,26.5279,E21519853,E41078393,W46855385,N20729464,E20432978,2,3,HH_LF2R3AW,,,0,0,78
41564914267,38523131572,HH,Household,U,RD04,,262 Underling Trapdoor Alley,,,Serving Village,UK7 5VT,15.2161,65.6247,N44071733,N61170556,E11597172,W38947133,E24777581,1,3,HH_LF2R3AW,,,0,0,64
22559257226,34395293122,HH,Household,U,RD05,,425 Replay Drivable Way,,,Darkening Town,HY4 1RJ,17.7081,-178.6653,E73597441,E98612059,N63013023,W29961093,N26006923,5,2,HH_LF2R3AW,,,0,0,4
97236940654,46778408383,HH,Household,U,RD06,,86 Putt Defuse Lane,,,Irk Village,LA5 3DS,-85.5290,176.2899,E86630147,W89779132,W88729388,N17751450,N48524734,1,2,HH_LF2R3AW,,,0,0,18
85419341979,39606323623,HH,Household,U,RD03,,963 Ragged Stoplight Street,,,Refill Town,GG6 7TG,79.3500,-99.5215,N32533552,W28444349,N84581461,N47683725,E83286949,4,3,HH_LF2R3AW,,,0,0,7
28283825192,13065200863,HH,Household,U,RD02,,943 Wharf Septic Road,,,Shut City,KP7 1YE,66.9633,143.6887,E45697515,E18722570,W33930162,W86151138,W13656805,1,2,HH_LF2R3AW,,,0,0,95
35874026060,47518631474,HH,Household,U,RD04,,463 Expiring Distill Alley,,,Repayment Village,HN7 4ET,-106.2690,-64.1192,W77388652,N71105790,N84830815,W57584922,N40639621,4,1,HH_LF2R3AW,,,0,0,43
85052164560,24183493886,HH,Household,U,RD05,,502 Cobbler Revisit Road,,,Gusty Town,VG9 9IJ,161.9236,-145.5772,E73030386,N91366731,W44491477,E35899458,W69467881,4,3,HH_LF2R3AW,,,0,0,62
99227536193,10715516389,HH,Household,U,RD05,,226 Vastly Calm Street,,,Bullish Hamlet,EL8 9CN,33.5653,-55.3881,N21082076,E78404022,E69865534,W19197173,N34762475,2,4,HH_LF2R3AW,,,0,0,48
30906618592,69037702951,HH,Household,U,RD02,,686 Cadmium Hug Alley,,,Uncurious City,GE5 8PW,161.1455,152.8112,W52332247,N83889257,N98351415,N20088899,N53934370,1,4,HH_LF2R3AW,,,0,0,44
61209370693,12591025039,HH,Household,U,RD02,,291 Iodize Vending Passage,,,Cameo Town,ZQ2 9LT,-77.6978,-42.1268,W93531967,W89464779,N26791932,N76567943,W98374405,1,1,HH_LF2R3AW,,,0,0,93
71702749855,69956243308,HH,Household,U,RD02,,634 Oven Coronary Street,,,Backing Village,OZ8 2KF,-81.9026,163.3877,W10481452,W77251420,N52434354,E93699115,E31202792,2,5,HH_LF2R3AW,,,0,0,82
76508955630,41488952958,HH,Household,U,RD02,,705 Anaerobic Freeload Avenue,,,Zoning Town,XE1 8AB,-16.6927,-27.8199,N73448743,N68089804,E71040563,E90874205,W50103637,3,4,HH_LF2R3AW,,,0,0,22
92964847583,14584040213,HH,Household,U,RD04,,314 Dexterity Annotate Road,,,Selector Village,XB8 9ZK,118.1989,-16.9006,E32314371,W33486786,W50149468,E93810486,E50489406,1,1,HH_LF2R3AW,,,0,0,89
25132316097,41461049612,HH,Household,U,RD06,,923 Twisty Extended Street,,,Rejoicing City,OP1 7FH,21.1228,-71.3496,E91467598,E81954682,N32324372,E19839243,W50026327,5,2,HH_LF2R3AW,,,0,0,36
83081101022,93651862185,HH,Household,U,RD04,,628 Thespian Bulge Way,,,Monastery Hamlet,BP8 7BS,-152.6326,144.3590,N37239477,E59124097,E20309570,N38795599,E75905332,3,3,HH_LF2R3AW,,,0,0,19
90122653729,44964516361,HH,Household,U,RD05,,742 Expiring Pointless Alley,,,Dorsal Village,QK9 4BA,73.1096,-82.7477,N51984250,E16118827,N63988481,W85532694,N28198729,3,1,HH_LF2R3AW,,,0,0,79
25529819533,89391162634,HH,Household,U,RD05,,668 Shortness Doormat Road,,,Universe City,QZ7 6AC,-52.9584,87.6705,N73364273,N59763535,E47566393,E91513943,N20683013,5,5,HH_LF2R3AW,,,0,0,4
58286717917,10253430277,HH,Household,U,RD05,,764 Vocally Appendix Lane,,,Wannabe Hamlet,PC8 4AX,81.6272,-16.8735,W21863663,N21066901,E69840324,N82076001,E42408884,3,5,HH_LF2R3AW,,,0,0,16
26602568433,42346136208,HH,Household,U,RD06,,75 Pushchair Come Lane,,,Apprehend Town,NE1 7OW,63.5663,-163.1959,E23671217,E65352259,N89950713,E16843971,N27789986,3,1,HH_LF2R3AW,,,0,0,28
10142609453,61647270555,HH,Household,U,RD06,,217 Connector Bunkmate Street,,,Recent City,MT4 9CI,101.4940,132.1266,E55343601,E98555695,N43015905,W13455360,E45911077,3,4,HH_LF2R3AW,,,0,0,99
35005491780,13244715549,HH,Household,U,RD03,,589 Festive Strut Street,,,Woozy Town,NH2 8TN,-31.1392,-132.8817,W27004190,W74835145,E57221528,N16162716,N17851748,5,5,HH_LF2R3AW,,,0,0,37
80975214243,40632804199,HH,Household,U,RD04,,157 Apple Relish Street,,,Resource City,CX6 5JJ,120.1446,161.8570,N40393757,E79650933,E62035029,E47901076,E97271778,3,3,HH_LF2R3AW,,,0,0,40
81069625147,68105886001,HH,Household,U,RD02,,309 Agonizing Landmine Avenue,,,Aversion Hamlet,ID3 1JM,-131.5111,-143.7024,E81745396,E86311954,N16264578,W98343382,N85299179,3,4,HH_LF2R3AW,,,0,0,25
74733247902,73606436461,HH,Household,U,RD03,,934 Hamster Refurnish Alley,,,Native Town,OX1 6ZV,-84.9340,-73.9303,W25668315,E74066954,W79386357,E92506742,N91137507,4,1,HH_LF2R3AW,,,0,0,84
29670371376,94868162112,HH,Household,U,RD05,,778 Puzzling Demystify Lane,,,Hemstitch Village,KZ1 3FU,123.8624,117.9300,N35010749,E50762631,W99783838,N24474116,N65982496,3,3,HH_LF2R3AW,,,0,0,84
31661619642,26469161099,HH,Household,U,RD02,,28 Comrade Village Lane,,,Reverse Town,RL8 1ZJ,-142.6353,95.4781,W35430428,W28486522,E78058044,E70103826,W29982871,4,5,HH_LF2R3AW,,,0,0,86
80490781479,26762081854,HH,Household,U,RD04,,175 Poncho Shrill Way,,,Sharply Village,IY1 5PT,135.6883,-40.3745,W74871812,W67367756,N65152498,W27116389,E21097584,1,1,HH_LF2R3AW,,,0,0,35
55064862202,72342890674,HH,Household,U,RD06,,393 Kilobyte Disinfect Road,,,Savanna Village,CM3 9UK,8.9752,-100.2588,E56844437,E46383568,N21804643,N55196316,N30893096,5,3,HH_LF2R3AW,,,0,0,88
73991111281,82002572960,HH,Household,U,RD06,,387 Unashamed Tightly Way,,,Bloated Hamlet,ZL5 8UA,-83.4191,60.5726,N17082322,E55571935,E53678515,E42273032,W91695433,3,5,HH_LF2R3AW,,,0,0,3
79166389300,90711076856,HH,Household,U,RD02,,140 Riot Otter Passage,,,Rekindle City,LP1 9NA,172.5477,91.6783,E75391314,W36140912,N91523795,E25181067,N21126523,1,2,HH_LF2R3AW,,,0,0,39
81132767595,64839130516,HH,Household,U,RD06,,134 Shaded Chive Passage,,,Saucy City,RZ7 5ZI,47.2659,-56.7633,W27937858,E12664873,N53863670,W73739468,N44454162,2,5,HH_LF2R3AW,,,0,0,85
37918817607,25556238902,HH,Household,U,RD03,,780 Refold Penpal Road,,,Untouched Town,OO3 5SO,90.8717,171.7817,N99558931,W30517261,N91651635,W15046542,E46317588,3,3,HH_LF2R3AW,,,0,0,31
27397030690,51194832187,HH,Household,U,RD03,,92 Net Tabasco Lane,,,Matriarch Hamlet,CT1 8AG,65.3766,-69.9674,W61121047,E31181304,W56239417,E57000018,W12516386,5,5,HH_LF2R3AW,,,0,0,62
94196339983,36933211805,HH,Household,U,RD02,,519 Cardboard Another Lane,,,Slain City,WV9 3VP,127.8106,37.4313,N76492570,E17558271,E96432754,W46058789,N57640190,4,2,HH_LF2R3AW,,,0,0,57
27170856734,44889721994,HH,Household,U,RD02,,631 Overstate Flashy Street,,,Unwatched Hamlet,GR4 7ZJ,66.9376,-93.1461,E35952343,W42425392,N52524937,E61288969,W57701899,3,4,HH_LF2R3AW,,,0,0,10
29860202813,52806728495,HH,Household,U,RD04,,675 Stalling Banner Passage,,,Bundle Hamlet,SQ6 1PN,-53.7499,54.1727,N97984501,E78245413,E94051639,N49513213,E75282219,4,3,HH_LF2R3AW,,,0,0,24
98894042113,67208481898,HH,Household,U,RD05,,235 Salon Stunning Way,,,Replace Village,ES7 9KM,-161.7497,-27.8896,N82399664,N38531382,W34116418,W94151603,E80316747,3,3,HH_LF2R3AW,,,0,0,5
97989645468,92923973911,HH,Household,U,RD06,,501 Donator Trial Road,,,Approval Village,HE7 6QG,-154.6489,-88.8774,E88977523,W62519966,W54034499,N78714114,W53300756,1,2,HH_LF2R3AW,,,0,0,27
41639308525,11495745878,HH,Household,U,RD05,,983 Fiction Aluminum Lane,,,Gosling Town,JB8 4VO,52.2698,-119.4880,E91513986,E21305344,E81780708,N15220598,N28314624,2,5,HH_LF2R3AW,,,0,0,20
40231359260,71696715162,HH,Household,U,RD05,,936 Unafraid Jersey Passage,,,Twig Village,IF4 1ZF,-40.9661,-39.5276,E17787559,N30383074,E43629374,N26857347,E86214378,1,1,HH_LF2R3AW,,,0,0,46
50082394105,65090363012,HH,Household,U,RD04,,975 Agreed Drone Road,,,Clutter Hamlet,JP9 6LZ,150.8334,149.8120,E29379012,N76543301,N19903048,E33819991,W78995869,5,1,HH_LF2R3AW,,,0,0,65
99633167308,97276746708,HH,Household,U,RD03,,135 Progress Moonwalk Avenue,,,Yesterday Town,ZE7 6KI,-3.4702,22.9327,W23220744,N57344085,W46345311,E84101779,W77006005,3,3,HH_LF2R3AW,,,0,0,33
82592618339,62139862627,HH,Household,U,RD04,,976 Overrun Unfitting Lane,,,Sandbank Hamlet,MO6 9ZX,117.6806,126.6017,N81542521,E90487003,E36058736,E87876258,E38082781,5,2,HH_LF2R3AW,,,0,0,50
16413994572,60570828859,HH,Household,U,RD03,,828 Marshland Grueling Lane,,,Rosy Village,JH3 1WN,162.3403,-168.8755,W75114575,N96813267,E74871985,N26274741,W71922971,3,1,HH_LF2R3AW,,,0,0,62
82685056624,14110463743,HH,Household,U,RD06,,171 Vendetta Outback Way,,,Booth Village,MH2 1ZE,126.7767,137.8501,E45499463,N48348678,W47255207,N74587445,W21767427,2,4,HH_LF2R3AW,,,0,0,14
43052209727,55357706887,HH,Household,U,RD06,,63 Bolt Upscale Alley,,,Spokesman City,CB2 3OG,-97.6895,98.7445,W23843343,E35002383,W24465885,E61983277,W21259768,4,5,HH_LF2R3AW,,,0,0,58
34580817907,44305773325,HH,Household,U,RD03,,997 Carving Overlord Lane,,,Emptier Hamlet,HU5 5AM,47.5984,102.1152,W35454445,W45735659,N51584626,W34037249,N34309003,3,5,HH_LF2R3AW,,,0,0,10
73955612521,96812895204,HH,Household,U,RD05,,602 Reformat Shorten Avenue,,,Thread Hamlet,CY9 1RC,130.2933,91.8881,W90484445,N56084366,E50366679,W17172258,W40317436,2,5,HH_LF2R3AW,,,0,0,57
57149084173,72314151143,HH,Household,U,RD03,,708 Recognize Arise Lane,,,Mutiny Village,ON5 9CM,24.3540,121.7724,W26354820,E62919494,W90483273,W64260228,E68511348,3,4,HH_LF2R3AW,,,0,0,28
52136357671,33671111010,HH,Household,U,RD03,,631 Myself Barn Way,,,Living Village,WY3 8PA,24.4415,32.1155,E19191039,E42404228,E56846219,N38169136,N85145979,1,3,HH_LF2R3AW,,,0,0,85
83602519438,60759410016,HH,Household,U,RD02,,982 Renounce Abridge Lane,,,Vocalize City,MJ8 8AB,166.3089,124.2934,W78403170,W57425613,E96470507,W10071729,N92823366,4,1,HH_LF2R3AW,,,0,0,40
58442846965,84244231177,HH,Household,U,RD02,,426 Purveyor Support Avenue,,,Marigold Village,TO4 1AO,65.5852,29.8554,E95945233,W87038243,E63071969,E21285763,N22527568,2,2,HH_LF2R3AW,,,0,0,35
80713297216,81884011345,HH,Household,U,RD05,,602 Robbing Reenter Alley,,,Subatomic Hamlet,IX8 8OZ,99.4083,-150.9662,W84826961,E10368061,W69414689,N51957765,E35119037,5,3,HH_LF2R3AW,,,0,0,30
56578289568,20558775876,HH,Household,U,RD06,,470 Woozy Freewill Road,,,Underage Hamlet,CR4 7ZD,-7.4117,23.3758,E32674348,E85139917,W36211478,E49311970,E65160897,1,1,HH_LF2R3AW,,,0,0,9
85530506499,32009345398,HH,Household,U,RD02,,703 Grappling Prognosis Avenue,,,Closable Town,ZC4 3OF,137.4575,76.6517,E25483398,N50502321,W41191797,E72721886,W35958418,2,2,HH_LF2R3AW,,,0,0,78
37163037444,21781169680,HH,Household,U,RD04,,396 Spirited Padlock Alley,,,Designer Village,JX6 1BZ,-10.3541,51.2463,E40646765,N54401667,E90605924,N93871093,N23724417,1,1,HH_LF2R3AW,,,0,0,68
54412427494,47831862789,HH,Household,U,RD06,,741 Tweed Displace Alley,,,Liberty Village,VK7 7UX,116.6523,-83.9285,E69013929,N65299514,E17044564,E55996205,N18978704,3,4,HH_LF2R3AW,,,0,0,25
65583310267,55924574260,HH,Household,U,RD02,,173 Crabbing Kelp Lane,,,Underarm Village,JY4 7HT,10.7033,88.2894,E32207971,N96303636,E44506178,N56504060,N15606089,3,2,HH_LF2R3AW,,,0,0,17
83960125825,89973001683,HH,Household,U,RD03,,960 Presuming Penpal Road,,,Glade Hamlet,DW1 3PM,160.5738,-142.6579,E83512929,E75165285,E14766363,E86405760,W16547089,4,1,HH_LF2R3AW,,,0,0,24
50027574976,57535081109,HH,Household,U,RD05,,56 Petal Ipod Way,,,Ribbon Town,FQ6 9XU,172.4362,-79.4194,N94921840,N25888406,E71518866,W11107741,W23615710,5,1,HH_LF2R3AW,,,0,0,61
71367677836,77465327027,HH,Household,U,RD06,,222 Landed Distant Lane,,,Gossip Village,IP5 3IS,-109.4987,-155.4068,N54335873,W60227335,W26885173,E94260831,E71723529,2,1,HH_LF2R3AW,,,0,0,19
28731034575,38778138421,HH,Household,U,RD05,,370 Evict Reload Street,,,Able City,AR7 6CB,-55.4284,-83.4769,E64235372,N98617872,E62640568,N16186162,N34575122,4,4,HH_LF2R3AW,,,0,0,85
91551985249,23056103764,HH,Household,U,RD03,,552 Raking Rubbed Alley,,,August Village,CA9 5JP,-108.7572,152.4628,E80086812,E26252559,N22204280,W45828207,N92278411,5,4,HH_LF2R3AW,,,0,0,83
94117773933,49117548051,HH,Household,U,RD04,,290 Recollect Pulsate Alley,,,Segment City,TA1 1RJ,-38.1254,44.1683,W94529760,N38768866,N22428072,W40950560,W28192568,3,1,HH_LF2R3AW,,,0,0,79
39576471981,33451462061,HH,Household,U,RD06,,472 Aware Synthetic Avenue,,,Crept Town,YD5 6VE,45.5377,1.7202,N36111222,E53843147,N36082231,W97807158,W44704507,4,3,HH_LF2R3AW,,,0,0,22
92711643281,98403878284,HH,Household,U,RD03,,406 Skater Dole Street,,,Supermom City,AA3 6EV,-52.6149,132.6828,N77831133,E92087998,E37250683,W17323315,E20454264,4,5,HH_LF2R3AW,,,0,0,43
87968556622,32557359420,HH,Household,U,RD04,,168 Shuffling Likeness Alley,,,Chuck Town,SO1 5HW,-35.8723,101.9843,E36601116,N50066381,W98833239,E81696933,N13039638,1,5,HH_LF2R3AW,,,0,0,5
28154029414,63627314636,HH,Household,U,RD05,,873 Muppet Substance Alley,,,Chariot Hamlet,GA8 2EA,64.5827,-32.8268,W87844532,E25355996,W84941276,E68711246,N62094313,4,5,HH_LF2R3AW,,,0,0,75
90114939626,21943757707,HH,Household,U,RD06,,962 Mascot Crept Road,,,Donor Village,FY6 7NI,-24.9579,17.2969,W98265457,N86233724,N55114237,N89164656,W54309699,3,2,HH_LF2R3AW,,,0,0,95
73764865002,22800343241,HH,Household,U,RD05,,238 Little Tumbling Street,,,Mute City,HI5 9XQ,41.8395,122.4846,E73537744,W20680640,N77356743,N83626602,W94132193,4,1,HH_LF2R3AW,,,0,0,4
96392705774,98796205285,HH,Household,U,RD04,,313 Muppet Whimsical Lane,,,Crazy Hamlet,TF3 9VA,-100.1258,168.2551,W46020399,E28899682,E96124822,N34118356,E90257599,5,3,HH_LF2R3AW,,,0,0,80
90367706472,39996504125,HH,Household,U,RD04,,423 Demanding Video Passage,,,Relic City,SV3 2DA,116.5578,92.6850,E48314375,E51776183,W75790712,W29397101,W27379017,1,5,HH_LF2R3AW,,,0,0,65
48753634734,42180385905,HH,Household,U,RD04,,974 Contently Repeated Passage,,,Echo Town,TV7 7AB,-118.8924,60.4215,W96503759,E90071596,N55729914,W22069970,N80089149,2,1,HH_LF2R3AW,,,0,0,5
45297818750,75647868329,HH,Household,U,RD04,,239 Shakily Banjo Passage,,,Debunk Town,YB5 1VV,25.9864,-35.1912,N43003444,W20030241,W11209919,W14701185,E14582714,3,2,HH_LF2R3AW,,,0,0,39
64774033770,37295057204,HH,Household,U,RD04,,916 Freeway Outing Street,,,Amusing City,FJ1 2GT,164.2028,152.9770,W44664141,W16200241,N60995496,W67811248,W16999677,1,3,HH_LF2R3AW,,,0,0,84
11031731069,62630983345,HH,Household,U,RD03,,625 Primal Worsening Street,,,Daycare City,PQ6 5ZA,27.8966,-50.9073,W89953752,N31704289,W54839854,N73165533,W67666836,3,3,HH_LF2R3AW,,,0,0,33
95249559901,88928604633,HH,Household,U,RD03,,191 Creature Spinal Street,,,Vanilla Town,IO9 8DN,60.3257,113.1022,W94820429,N87288083,W38523903,W50732561,W80091343,3,3,HH_LF2R3AW,,,0,0,59
25492412875,53071558770,HH,Household,U,RD05,,492 Unearth Dish Alley,,,Excretion City,WN7 9KM,159.7678,-24.6702,W43387623,E62210300,E24139687,E47975273,E92390099,2,2,HH_LF2R3AW,,,0,0,2
78893852634,18067534164,HH,Household,U,RD05,,729 Frame Apprehend Street,,,Humvee Hamlet,RM2 5HD,-121.5101,14.6475,E66492433,W97587228,E67208028,N75712345,W75596339,1,5,HH_LF2R3AW,,,0,0,88
64307272746,48492228581,HH,Household,U,RD04,,954 Subheader Trembling Alley,,,Iguana City,OI1 9ZJ,-108.5952,-130.5050,N83598116,E83666954,E10725568,N76944543,W43082683,5,3,HH_LF2R3AW,,,0,0,31
89829476821,96576949278,HH,Household,U,RD03,,248 Cyclic Mule Lane,,,Wick City,GN6 2HO,-111.8159,77.4130,E75195116,E36661221,N70897655,W93422821,E44999609,2,4,HH_LF2R3AW,,,0,0,95
32390506265,58581594945,HH,Household,U,RD02,,553 Reputably Streak Lane,,,Levitate Town,DV9 4HU,-8.3416,93.3514,E95592111,N61112032,E62535711,W36882860,N11427334,2,1,HH_LF2R3AW,,,0,0,92
38752863221,25552253595,HH,Household,U,RD03,,700 Lyricist Peso Street,,,Hacked Village,GS6 6YI,-105.2635,-112.2787,E24441723,E76039347,N36954594,W86903750,E89080308,3,4,HH_LF2R3AW,,,0,0,18
52604290863,95247478414,HH,Household,U,RD04,,769 Overshoot Curtsy Street,,,Treat Town,OP1 4QQ,130.6336,-141.7456,N90823624,N42909596,W83696278,E23896040,N14233342,5,4,HH_LF2R3AW,,,0,0,78
44253612643,50560256625,HH,Household,U,RD03,,945 Paradox Stench Lane,,,Glitch Hamlet,JC9 5IS,-139.9623,-88.4137,N23505080,E36316360,N21828054,N63641926,E66630684,4,3,HH_LF2R3AW,,,0,0,22
67123618965,55659789800,HH,Household,U,RD04,,846 Suggest Sway Road,,,Ritzy Town,YZ5 6AK,-105.6660,-93.6176,N82367917,E49603282,N59689983,W56336400,E51318491,3,1,HH_LF2R3AW,,,0,0,4
10571984494,95765968944,HH,Household,U,RD05,,239 Fence Wand Street,,,Crib Town,ZR1 6MP,110.2600,-137.9177,W13486015,N78702782,W38808764,N99400367,E61684140,1,4,HH_LF2R3AW,,,0,0,22
55972762054,11093040607,HH,Household,U,RD04,,838 Probably Oblivious Street,,,Splinter City,GT7 8GW,51.9759,-24.5310,W10777805,W16350568,E44199224,W82426464,N12986797,2,1,HH_LF2R3AW,,,0,0,9
62633049092,98404449594,HH,Household,U,RD02,,109 Gigantic Recycler Passage,,,Catsup City,ZC4 2BV,92.8434,77.4774,W49697150,N67065892,N44131360,W15696573,W73030995,2,1,HH_LF2R3AW,,,0,0,19
93194394935,64548524571,HH,Household,U,RD04,,337 Monetary Levitate Way,,,Idealist Town,IJ9 2FE,178.5289,81.5020,N18939731,E38235180,W50005179,N25943177,W28474116,4,4,HH_LF2R3AW,,,0,0,43
20104825300,42903877551,HH,Household,U,RD02,,512 Pasted Snarl Way,,,Agility Hamlet,FT5 5OJ,-34.4847,6.6380,E62232282,E76755417,N73140509,W64290051,W83461447,2,1,HH_LF2R3AW,,,0,0,68
86816978854,31073233656,HH,Household,U,RD05,,464 Evolution Deserving Street,,,Arguable Village,OK7 6EK,-26.6679,-158.9187,W23326811,E55643328,N77175859,E60195920,N72461751,5,2,HH_LF2R3AW,,,0,0,44
82535360388,36965527644,HH,Household,U,RD02,,564 Headcount Contented Lane,,,Napped Village,SW6 3HM,-96.1018,135.8579,E75614608,N59187038,N49848694,E66530451,N73481218,5,4,HH_LF2R3AW,,,0,0,35
57590862026,65223595883,HH,Household,U,RD05,,153 Uncrown Hardcore Street,,,Kabob City,GQ7 3KY,-84.7477,-82.5994,W21141231,W32957029,E52934393,N81182943,E96330060,4,1,HH_LF2R3AW,,,0,0,55
53729540669,77521885517,HH,Household,U,RD05,,654 Surface Prolonged Alley,,,Hamlet Town,WI6 3QK,-118.2656,64.8364,W23513068,E61559926,E94422984,W26804254,W46182886,4,4,HH_LF2R3AW,,,0,0,26
28290220185,99033927635,HH,Household,U,RD04,,72 Boasting Scrambler Way,,,Prior City,TA1 8LG,-113.6773,-123.5776,W15403927,E23388701,E94385441,N32350847,W38715811,1,4,HH_LF2R3AW,,,0,0,38
66309619565,76780221653,HH,Household,U,RD06,,492 Frame Leotard Lane,,,Chamber Hamlet,OV6 7WN,-170.5308,-50.1099,E93765276,E89800946,E14346181,N83692741,N69563612,2,1,HH_LF2R3AW,,,0,0,46
35461359976,14589508714,HH,Household,U,RD04,,222 Reseal Neurology Lane,,,Underpass Town,HV7 7EP,91.9780,-104.7237,W45937688,W80990023,W83743026,W40462268,N55350224,3,1,HH_LF2R3AW,,,0,0,90
37629353104,49705035464,HH,Household,U,RD02,,599 Wrongly Robbing Alley,,,Waltz Town,SQ7 5HC,-2.3166,-107.7478,E16069787,E38380878,W22731091,E92000204,N26656469,2,2,HH_LF2R3AW,,,0,0,47
